Station Number,Station Name,Station Name,Station Name,Station Name of Snow,Station Name of Snow,Station Name of Snow,Latitude_Precipitation,Longitude_Precipitation,Altitude_Precipitation,Height of Anemometer,,,Latitude_Snow,Longitude_Snow,Altitude_Snow,Start Date,End Date
53296,南伊勢　　　　　　　,ﾐﾅﾐｲｾ          ,MINAMI-ISE                    ,　　　　　　　　　　,               ,                              ,34.345,136.682,0006,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
53326,紀伊長島　　　　　　,ｷｲﾅｶﾞｼﾏ        ,KII-NAGASHIMA                 ,　　　　　　　　　　,               ,                              ,34.208,136.327,0003,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
53378,尾鷲　　　　　　　　,ｵﾜｾ            ,OWASE                         ,　　　　　　　　　　,               ,                              ,34.068,136.193,0015,028.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
53401,熊野新鹿　　　　　　,ｸﾏﾉｱﾀｼｶ        ,KUMANOATASHIKA                ,　　　　　　　　　　,               ,                              ,33.932,136.138,0023,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
54041,弾崎　　　　　　　　,ﾊｼﾞｷｻﾞｷ        ,HAJIKIZAKI                    ,　　　　　　　　　　,               ,                              ,38.330,138.512,0058,008.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
54086,村上　　　　　　　　,ﾑﾗｶﾐ           ,MURAKAMI                      ,　　　　　　　　　　,               ,                              ,38.227,139.478,0010,008.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
54157,相川　　　　　　　　,ｱｲｶﾜ           ,AIKAWA                        ,相川　　　　　　　　,ｱｲｶﾜ           ,AIKAWA                        ,38.028,138.240,0006,033.8,     ,      ,38.028,138.240,0006,2022-10-31,9999-99-99
54191,下関　　　　　　　　,ｼﾓｾｷ           ,SHIMOSEKI                     ,下関　　　　　　　　,ｼﾓｾｷ           ,SHIMOSEKI                     ,38.092,139.563,0033,010.0,     ,      ,38.092,139.563,0033,2022-10-31,9999-99-99
54232,新潟　　　　　　　　,ﾆｲｶﾞﾀ          ,NIIGATA                       ,新潟　　　　　　　　,ﾆｲｶﾞﾀ          ,NIIGATA                       ,37.893,139.018,0004,015.1,     ,      ,37.893,139.018,0004,2022-10-31,9999-99-99
54271,羽茂　　　　　　　　,ﾊﾓﾁ            ,HAMOCHI                       ,　　　　　　　　　　,               ,                              ,37.842,138.313,0011,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
54296,新津　　　　　　　　,ﾆｲﾂ            ,NIITSU                        ,新津　　　　　　　　,ﾆｲﾂ            ,NIITSU                        ,37.792,139.087,0003,010.0,     ,      ,37.792,139.087,0003,2022-10-31,9999-99-99
54396,三条　　　　　　　　,ｻﾝｼﾞｮｳ         ,SANJO                         ,　　　　　　　　　　,               ,                              ,37.640,138.955,0009,012.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
54421,津川　　　　　　　　,ﾂｶﾞﾜ           ,TSUGAWA                       ,津川　　　　　　　　,ﾂｶﾞﾜ           ,TSUGAWA                       ,37.672,139.447,0100,009.6,     ,      ,37.672,139.447,0100,2022-10-31,9999-99-99
54501,長岡　　　　　　　　,ﾅｶﾞｵｶ          ,NAGAOKA                       ,長岡　　　　　　　　,ﾅｶﾞｵｶ          ,NAGAOKA                       ,37.450,138.823,0023,009.4,     ,      ,37.450,138.823,0023,2022-10-31,9999-99-99
54541,柏崎　　　　　　　　,ｶｼﾜｻﾞｷ         ,KASHIWAZAKI                   ,柏崎　　　　　　　　,ｶｼﾜｻﾞｷ         ,KASHIWAZAKI                   ,37.352,138.553,0007,010.0,     ,      ,37.352,138.553,0007,2022-10-31,9999-99-99
54586,大潟　　　　　　　　,ｵｵｶﾞﾀ          ,OGATA                         ,　　　　　　　　　　,               ,                              ,37.225,138.325,0013,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
54651,高田　　　　　　　　,ﾀｶﾀﾞ           ,TAKADA                        ,高田　　　　　　　　,ﾀｶﾀﾞ           ,TAKADA                        ,37.107,138.247,0013,018.0,     ,      ,37.107,138.247,0013,2022-10-31,9999-99-99
54721,能生　　　　　　　　,ﾉｳ             ,NO                            ,能生　　　　　　　　,ﾉｳ             ,NO                            ,37.083,138.023,0055,010.3,     ,      ,37.083,138.023,0055,2022-10-31,9999-99-99
54836,津南　　　　　　　　,ﾂﾅﾝ            ,TSUNAN                        ,津南　　　　　　　　,ﾂﾅﾝ            ,TSUNAN                        ,36.997,138.683,0452,010.0,     ,      ,36.997,138.683,0452,2022-10-31,9999-99-99
55022,朝日　　　　　　　　,ｱｻﾋ            ,ASAHI                         ,朝日　　　　　　　　,ｱｻﾋ            ,ASAHI                         ,36.937,137.563,0043,010.1,     ,      ,36.937,137.563,0043,2022-10-31,9999-99-99
55041,氷見　　　　　　　　,ﾋﾐ             ,HIMI                          ,氷見　　　　　　　　,ﾋﾐ             ,HIMI                          ,36.825,136.968,0001,010.2,     ,      ,36.825,136.968,0001,2022-10-31,9999-99-99
55056,魚津　　　　　　　　,ｳｵﾂﾞ           ,UOZU                          ,魚津　　　　　　　　,ｳｵﾂﾞ           ,UOZU                          ,36.822,137.428,0048,010.2,     ,      ,36.822,137.428,0048,2022-10-31,9999-99-99
55091,伏木　　　　　　　　,ﾌｼｷ            ,FUSHIKI                       ,伏木　　　　　　　　,ﾌｼｷ            ,FUSHIKI                       ,36.792,137.055,0012,015.3,     ,      ,36.792,137.055,0012,2022-10-31,9999-99-99
55102,富山　　　　　　　　,ﾄﾔﾏ            ,TOYAMA                        ,富山　　　　　　　　,ﾄﾔﾏ            ,TOYAMA                        ,36.708,137.202,0009,020.0,     ,      ,36.708,137.202,0009,2022-10-31,9999-99-99
55141,砺波　　　　　　　　,ﾄﾅﾐ            ,TONAMI                        ,砺波　　　　　　　　,ﾄﾅﾐ            ,TONAMI                        ,36.610,136.955,0069,006.5,     ,      ,36.610,136.955,0069,2022-10-31,9999-99-99
55191,南砺高宮　　　　　　,ﾅﾝﾄﾀｶﾐﾔ        ,NANTOTAKAMIYA                 ,　　　　　　　　　　,               ,                              ,36.545,136.872,0091,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
55206,八尾　　　　　　　　,ﾔﾂｵ            ,YATSUO                        ,　　　　　　　　　　,               ,                              ,36.570,137.158,0124,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
56036,珠洲　　　　　　　　,ｽｽﾞ            ,SUZU                          ,珠洲　　　　　　　　,ｽｽﾞ            ,SUZU                          ,37.447,137.287,0004,007.5,     ,      ,37.447,137.287,0004,2022-10-31,9999-99-99
56052,輪島　　　　　　　　,ﾜｼﾞﾏ           ,WAJIMA                        ,輪島　　　　　　　　,ﾜｼﾞﾏ           ,WAJIMA                        ,37.390,136.895,0005,028.1,     ,      ,37.390,136.895,0005,2022-10-31,9999-99-99
56116,志賀　　　　　　　　,ｼｶ             ,SHIKA                         ,　　　　　　　　　　,               ,                              ,37.143,136.725,0006,008.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
56146,七尾　　　　　　　　,ﾅﾅｵ            ,NANAO                         ,七尾　　　　　　　　,ﾅﾅｵ            ,NANAO                         ,37.030,136.992,0058,010.0,     ,      ,37.030,136.992,0058,2022-10-31,9999-99-99
56176,羽咋　　　　　　　　,ﾊｸｲ            ,HAKUI                         ,　　　　　　　　　　,               ,                              ,36.893,136.777,0015,019.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
56227,金沢　　　　　　　　,ｶﾅｻﾞﾜ          ,KANAZAWA                      ,金沢　　　　　　　　,ｶﾅｻﾞﾜ          ,KANAZAWA                      ,36.588,136.633,0006,048.4,     ,      ,36.588,136.633,0006,2022-10-31,9999-99-99
56286,白山河内　　　　　　,ﾊｸｻﾝｶﾜﾁ        ,HAKUSAN-KAWACHI               ,白山河内　　　　　　,ﾊｸｻﾝｶﾜﾁ        ,HAKUSAN-KAWACHI               ,36.397,136.620,0136,010.0,     ,      ,36.397,136.620,0136,2022-10-31,9999-99-99
56301,加賀中津原　　　　　,ｶｶﾞﾅｶﾂﾊﾗ       ,KAGA-NAKATSUHARA              ,加賀中津原　　　　　,ｶｶﾞﾅｶﾂﾊﾗ       ,KAGA-NAKATSUHARA              ,36.262,136.397,0065,010.0,     ,      ,36.262,136.397,0065,2022-10-31,9999-99-99
57051,越廼　　　　　　　　,ｺｼﾉ            ,KOSHINO                       ,　　　　　　　　　　,               ,                              ,36.012,135.990,0030,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
57066,福井　　　　　　　　,ﾌｸｲ            ,FUKUI                         ,福井　　　　　　　　,ﾌｸｲ            ,FUKUI                         ,36.055,136.222,0009,026.1,     ,      ,36.055,136.222,0009,2022-10-31,9999-99-99
57121,大野　　　　　　　　,ｵｵﾉ            ,ONO                           ,大野　　　　　　　　,ｵｵﾉ            ,ONO                           ,35.972,136.497,0182,010.2,     ,      ,35.972,136.497,0182,2022-10-31,9999-99-99
57206,今庄　　　　　　　　,ｲﾏｼﾞｮｳ         ,IMAJO                         ,今庄　　　　　　　　,ｲﾏｼﾞｮｳ         ,IMAJO                         ,35.767,136.200,0128,010.0,     ,      ,35.767,136.200,0128,2022-10-31,9999-99-99
57248,敦賀　　　　　　　　,ﾂﾙｶﾞ           ,TSURUGA                       ,敦賀　　　　　　　　,ﾂﾙｶﾞ           ,TSURUGA                       ,35.653,136.062,0002,028.0,     ,      ,35.653,136.062,0002,2022-10-31,9999-99-99
57317,小浜　　　　　　　　,ｵﾊﾞﾏ           ,OBAMA                         ,小浜　　　　　　　　,ｵﾊﾞﾏ           ,OBAMA                         ,35.483,135.782,0010,024.9,     ,      ,35.483,135.782,0010,2022-10-31,9999-99-99
60051,今津　　　　　　　　,ｲﾏﾂﾞ           ,IMAZU                         ,今津　　　　　　　　,ｲﾏﾂﾞ           ,IMAZU                         ,35.412,136.028,0088,009.9,     ,      ,35.412,136.028,0088,2022-10-31,9999-99-99
60061,長浜　　　　　　　　,ﾅｶﾞﾊﾏ          ,NAGAHAMA                      ,　　　　　　　　　　,               ,                              ,35.423,136.242,0095,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
60102,米原　　　　　　　　,ﾏｲﾊﾞﾗ          ,MAIBARA                       ,米原　　　　　　　　,ﾏｲﾊﾞﾗ          ,MAIBARA                       ,35.383,136.343,0147,006.4,     ,      ,35.383,136.343,0147,2022-10-31,9999-99-99
60116,南小松　　　　　　　,ﾐﾅﾐｺﾏﾂ         ,MINAMIKOMATSU                 ,　　　　　　　　　　,               ,                              ,35.235,135.957,0090,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
60131,彦根　　　　　　　　,ﾋｺﾈ            ,HIKONE                        ,彦根　　　　　　　　,ﾋｺﾈ            ,HIKONE                        ,35.275,136.243,0087,019.7,     ,      ,35.275,136.243,0087,2022-10-31,9999-99-99
60196,東近江　　　　　　　,ﾋｶﾞｼｵｳﾐ        ,HIGASHIOMI                    ,　　　　　　　　　　,               ,                              ,35.062,136.190,0128,012.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
60216,大津　　　　　　　　,ｵｵﾂ            ,OTSU                          ,大津　　　　　　　　,ｵｵﾂ            ,OTSU                          ,34.992,135.912,0086,009.9,     ,      ,34.992,135.912,0086,2022-10-31,9999-99-99
60226,信楽　　　　　　　　,ｼｶﾞﾗｷ          ,SHIGARAKI                     ,　　　　　　　　　　,               ,                              ,34.913,136.080,0265,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
60236,土山　　　　　　　　,ﾂﾁﾔﾏ           ,TSUCHIYAMA                    ,　　　　　　　　　　,               ,                              ,34.938,136.278,0248,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
61001,間人　　　　　　　　,ﾀｲｻﾞ           ,TAIZA                         ,　　　　　　　　　　,               ,                              ,35.737,135.087,0042,011.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
61076,宮津　　　　　　　　,ﾐﾔﾂﾞ           ,MIYAZU                        ,　　　　　　　　　　,               ,                              ,35.550,135.235,0002,010.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
61111,舞鶴　　　　　　　　,ﾏｲﾂﾞﾙ          ,MAIZURU                       ,舞鶴　　　　　　　　,ﾏｲﾂﾞﾙ          ,MAIZURU                       ,35.450,135.317,0002,041.6,     ,      ,35.450,135.317,0002,2022-10-31,9999-99-99
61187,福知山　　　　　　　,ﾌｸﾁﾔﾏ          ,FUKUCHIYAMA                   ,　　　　　　　　　　,               ,                              ,35.312,135.113,0017,009.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
61206,美山　　　　　　　　,ﾐﾔﾏ            ,MIYAMA                        ,美山　　　　　　　　,ﾐﾔﾏ            ,MIYAMA                        ,35.275,135.550,0200,009.9,     ,      ,35.275,135.550,0200,2022-10-31,9999-99-99
61242,園部　　　　　　　　,ｿﾉﾍﾞ           ,SONOBE                        ,　　　　　　　　　　,               ,                              ,35.108,135.455,0134,009.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
61286,京都　　　　　　　　,ｷｮｳﾄ           ,KYOTO                         ,京都　　　　　　　　,ｷｮｳﾄ           ,KYOTO                         ,35.013,135.732,0041,017.7,     ,      ,35.013,135.732,0041,2022-10-31,9999-99-99
61326,京田辺　　　　　　　,ｷｮｳﾀﾅﾍﾞ        ,KYOTANABE                     ,　　　　　　　　　　,               ,                              ,34.830,135.760,0020,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
62016,能勢　　　　　　　　,ﾉｾ             ,NOSE                          ,　　　　　　　　　　,               ,                              ,34.948,135.455,0235,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
62046,枚方　　　　　　　　,ﾋﾗｶﾀ           ,HIRAKATA                      ,　　　　　　　　　　,               ,                              ,34.808,135.672,0026,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
62078,大阪　　　　　　　　,ｵｵｻｶ           ,OSAKA                         ,大阪　　　　　　　　,ｵｵｻｶ           ,OSAKA                         ,34.682,135.518,0023,024.0,     ,      ,34.682,135.518,0023,2022-10-31,9999-99-99
62081,生駒山　　　　　　　,ｲｺﾏﾔﾏ          ,IKOMAYAMA                     ,　　　　　　　　　　,               ,                              ,34.675,135.677,0626,009.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
62091,堺　　　　　　　　　,ｻｶｲ            ,SAKAI                         ,　　　　　　　　　　,               ,                              ,34.555,135.485,0020,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
62131,熊取　　　　　　　　,ｸﾏﾄﾘ           ,KUMATORI                      ,　　　　　　　　　　,               ,                              ,34.385,135.350,0068,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63016,香住　　　　　　　　,ｶｽﾐ            ,KASUMI                        ,香住　　　　　　　　,ｶｽﾐ            ,KASUMI                        ,35.625,134.627,0005,009.2,     ,      ,35.625,134.627,0005,2022-10-31,9999-99-99
63051,豊岡　　　　　　　　,ﾄﾖｵｶ           ,TOYO-OKA                      ,豊岡　　　　　　　　,ﾄﾖｵｶ           ,TOYO-OKA                      ,35.535,134.822,0003,016.0,     ,      ,35.535,134.822,0003,2022-10-31,9999-99-99
63071,兎和野高原　　　　　,ｳﾜﾉｺｳｹﾞﾝ       ,UWANOKOGEN                    ,兎和野高原　　　　　,ｳﾜﾉｺｳｹﾞﾝ       ,UWANOKOGEN                    ,35.432,134.583,0540,006.4,     ,      ,35.432,134.583,0540,2022-10-31,9999-99-99
63121,和田山　　　　　　　,ﾜﾀﾞﾔﾏ          ,WADAYAMA                      ,和田山　　　　　　　,ﾜﾀﾞﾔﾏ          ,WADAYAMA                      ,35.323,134.848,0080,009.9,     ,      ,35.323,134.848,0080,2022-10-31,9999-99-99
63201,生野　　　　　　　　,ｲｸﾉ            ,IKUNO                         ,　　　　　　　　　　,               ,                              ,35.167,134.792,0320,010.7,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63216,柏原　　　　　　　　,ｶｲﾊﾞﾗ          ,KAIBARA                       ,　　　　　　　　　　,               ,                              ,35.137,135.065,0098,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63251,一宮　　　　　　　　,ｲﾁﾉﾐﾔ          ,ICHINOMIYA                    ,　　　　　　　　　　,               ,                              ,35.097,134.585,0195,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63321,福崎　　　　　　　　,ﾌｸｻｷ           ,FUKUSAKI                      ,　　　　　　　　　　,               ,                              ,34.950,134.748,0072,013.8,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63331,西脇　　　　　　　　,ﾆｼﾜｷ           ,NISHIWAKI                     ,　　　　　　　　　　,               ,                              ,34.998,134.997,0072,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63366,上郡　　　　　　　　,ｶﾐｺﾞｵﾘ         ,KAMIGORI                      ,　　　　　　　　　　,               ,                              ,34.858,134.373,0020,013.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63383,姫路　　　　　　　　,ﾋﾒｼﾞ           ,HIMEJI                        ,　　　　　　　　　　,               ,                              ,34.838,134.670,0038,016.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63411,三田　　　　　　　　,ｻﾝﾀﾞ           ,SANDA                         ,　　　　　　　　　　,               ,                              ,34.895,135.212,0150,021.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63461,三木　　　　　　　　,ﾐｷ             ,MIKI                          ,　　　　　　　　　　,               ,                              ,34.777,135.013,0145,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63491,家島　　　　　　　　,ｲｴｼﾏ           ,IESHIMA                       ,　　　　　　　　　　,               ,                              ,34.672,134.527,0088,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63496,明石　　　　　　　　,ｱｶｼ            ,AKASHI                        ,　　　　　　　　　　,               ,                              ,34.687,134.877,0003,028.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63518,神戸　　　　　　　　,ｺｳﾍﾞ           ,KOBE                          ,神戸　　　　　　　　,ｺｳﾍﾞ           ,KOBE                          ,34.697,135.212,0005,016.0,     ,      ,34.697,135.212,0005,2022-10-31,9999-99-99
63551,郡家　　　　　　　　,ｸﾞﾝｹﾞ          ,GUNGE                         ,　　　　　　　　　　,               ,                              ,34.467,134.848,0005,009.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63571,洲本　　　　　　　　,ｽﾓﾄ            ,SUMOTO                        ,　　　　　　　　　　,               ,                              ,34.310,134.848,0069,014.6,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
63588,南淡　　　　　　　　,ﾅﾝﾀﾞﾝ          ,NANDAN                        ,　　　　　　　　　　,               ,                              ,34.218,134.720,0005,009.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
64036,奈良　　　　　　　　,ﾅﾗ             ,NARA                          ,奈良　　　　　　　　,ﾅﾗ             ,NARA                          ,34.673,135.837,0102,020.1,     ,      ,34.673,135.837,0102,2022-10-31,9999-99-99
64041,針　　　　　　　　　,ﾊﾘ             ,HARI                          ,　　　　　　　　　　,               ,                              ,34.605,135.952,0468,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
64101,大宇陀　　　　　　　,ｵｵｳﾀﾞ          ,OUDA                          ,　　　　　　　　　　,               ,                              ,34.488,135.932,0349,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
64127,五條　　　　　　　　,ｺﾞｼﾞｮｳ         ,GOJO                          ,　　　　　　　　　　,               ,                              ,34.380,135.730,0190,009.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
64206,上北山　　　　　　　,ｶﾐｷﾀﾔﾏ         ,KAMIKITAYAMA                  ,　　　　　　　　　　,               ,                              ,34.137,136.005,0334,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
64227,風屋　　　　　　　　,ｶｾﾞﾔ           ,KAZEYA                        ,　　　　　　　　　　,               ,                              ,34.045,135.787,0301,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
65026,かつらぎ　　　　　　,ｶﾂﾗｷﾞ          ,KATSURAGI                     ,　　　　　　　　　　,               ,                              ,34.310,135.528,0142,009.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
65036,友ケ島　　　　　　　,ﾄﾓｶﾞｼﾏ         ,TOMOGASHIMA                   ,　　　　　　　　　　,               ,                              ,34.280,134.998,0044,009.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
65042,和歌山　　　　　　　,ﾜｶﾔﾏ           ,WAKAYAMA                      ,和歌山　　　　　　　,ﾜｶﾔﾏ           ,WAKAYAMA                      ,34.228,135.163,0014,042.1,     ,      ,34.228,135.163,0014,2022-10-31,9999-99-99
65061,高野山　　　　　　　,ｺｳﾔｻﾝ          ,KOYASAN                       ,　　　　　　　　　　,               ,                              ,34.222,135.590,0801,012.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
65121,清水　　　　　　　　,ｼﾐｽﾞ           ,SHIMIZU                       ,　　　　　　　　　　,               ,                              ,34.087,135.425,0240,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
65162,龍神　　　　　　　　,ﾘｭｳｼﾞﾝ         ,RYUJIN                        ,　　　　　　　　　　,               ,                              ,33.945,135.557,0410,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
65201,川辺　　　　　　　　,ｶﾜﾍﾞ           ,KAWABE                        ,　　　　　　　　　　,               ,                              ,33.893,135.217,0084,009.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
65256,栗栖川　　　　　　　,ｸﾘｽｶﾞﾜ         ,KURISUGAWA                    ,　　　　　　　　　　,               ,                              ,33.792,135.513,0160,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
65276,新宮　　　　　　　　,ｼﾝｸﾞｳ          ,SHINGU                        ,　　　　　　　　　　,               ,                              ,33.687,135.970,0018,009.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
65306,西川　　　　　　　　,ﾆｼｶﾜ           ,NISHIKAWA                     ,　　　　　　　　　　,               ,                              ,33.638,135.710,0150,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
65356,潮岬　　　　　　　　,ｼｵﾉﾐｻｷ         ,SHIONOMISAKI                  ,　　　　　　　　　　,               ,                              ,33.450,135.757,0068,014.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
66046,上長田　　　　　　　,ｶﾐﾅｶﾞﾀ         ,KAMINAGATA                    ,上長田　　　　　　　,ｶﾐﾅｶﾞﾀ         ,KAMINAGATA                    ,35.297,133.725,0430,006.4,     ,      ,35.297,133.725,0430,2022-10-31,9999-99-99
66091,千屋　　　　　　　　,ﾁﾔ             ,CHIYA                         ,千屋　　　　　　　　,ﾁﾔ             ,CHIYA                         ,35.103,133.435,0525,009.9,     ,      ,35.103,133.435,0525,2022-10-31,9999-99-99
66127,奈義　　　　　　　　,ﾅｷﾞ            ,NAGI                          ,　　　　　　　　　　,               ,                              ,35.112,134.170,0212,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
66136,今岡　　　　　　　　,ｲﾏｵｶ           ,IMAOKA                        ,今岡　　　　　　　　,ｲﾏｵｶ           ,IMAOKA                        ,35.098,134.325,0207,006.4,     ,      ,35.098,134.325,0207,2022-10-31,9999-99-99
66171,久世　　　　　　　　,ｸｾ             ,KUSE                          ,　　　　　　　　　　,               ,                              ,35.068,133.753,0144,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
66186,津山　　　　　　　　,ﾂﾔﾏ            ,TSUYAMA                       ,津山　　　　　　　　,ﾂﾔﾏ            ,TSUYAMA                       ,35.063,134.008,0146,012.4,     ,      ,35.063,134.008,0146,2022-10-31,9999-99-99
66221,新見　　　　　　　　,ﾆｲﾐ            ,NIIMI                         ,　　　　　　　　　　,               ,                              ,34.943,133.518,0393,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
66296,福渡　　　　　　　　,ﾌｸﾜﾀﾘ          ,FUKUWATARI                    ,　　　　　　　　　　,               ,                              ,34.867,133.903,0063,007.8,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
66306,和気　　　　　　　　,ﾜｹ             ,WAKE                          ,　　　　　　　　　　,               ,                              ,34.815,134.183,0035,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
66336,高梁　　　　　　　　,ﾀｶﾊｼ           ,TAKAHASHI                     ,　　　　　　　　　　,               ,                              ,34.792,133.610,0060,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
66408,岡山　　　　　　　　,ｵｶﾔﾏ           ,OKAYAMA                       ,岡山　　　　　　　　,ｵｶﾔﾏ           ,OKAYAMA                       ,34.685,133.925,0005,070.1,     ,      ,34.685,133.925,0005,2022-10-31,9999-99-99
66421,虫明　　　　　　　　,ﾑｼｱｹﾞ          ,MUSHIAGE                      ,　　　　　　　　　　,               ,                              ,34.682,134.207,0010,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
66446,倉敷　　　　　　　　,ｸﾗｼｷ           ,KURASHIKI                     ,　　　　　　　　　　,               ,                              ,34.590,133.768,0003,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
66481,笠岡　　　　　　　　,ｶｻｵｶ           ,KASAOKA                       ,　　　　　　　　　　,               ,                              ,34.502,133.495,0000,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
66501,玉野　　　　　　　　,ﾀﾏﾉ            ,TAMANO                        ,　　　　　　　　　　,               ,                              ,34.487,133.950,0002,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67016,高野　　　　　　　　,ﾀｶﾉ            ,TAKANO                        ,高野　　　　　　　　,ﾀｶﾉ            ,TAKANO                        ,35.033,132.902,0570,010.0,     ,      ,35.033,132.902,0570,2022-10-31,9999-99-99
67106,三次　　　　　　　　,ﾐﾖｼ            ,MIYOSHI                       ,　　　　　　　　　　,               ,                              ,34.812,132.850,0159,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67116,庄原　　　　　　　　,ｼｮｳﾊﾞﾗ         ,SHOBARA                       ,　　　　　　　　　　,               ,                              ,34.860,133.023,0300,010.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67151,大朝　　　　　　　　,ｵｵｱｻ           ,OASA                          ,大朝　　　　　　　　,ｵｵｱｻ           ,OASA                          ,34.768,132.463,0399,009.9,     ,      ,34.768,132.463,0399,2022-10-31,9999-99-99
67191,油木　　　　　　　　,ﾕｷ             ,YUKI                          ,　　　　　　　　　　,               ,                              ,34.763,133.278,0510,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67212,加計　　　　　　　　,ｶｹ             ,KAKE                          ,　　　　　　　　　　,               ,                              ,34.610,132.320,0210,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67292,三入　　　　　　　　,ﾐｲﾘ            ,MIIRI                         ,　　　　　　　　　　,               ,                              ,34.545,132.530,0070,006.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67316,世羅　　　　　　　　,ｾﾗ             ,SERA                          ,　　　　　　　　　　,               ,                              ,34.583,133.050,0350,007.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67326,府中　　　　　　　　,ﾌﾁｭｳ           ,FUCHU                         ,　　　　　　　　　　,               ,                              ,34.562,133.232,0070,009.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
