Station Number,Station Name,Station Name,Station Name,Station Name of Snow,Station Name of Snow,Station Name of Snow,Latitude_Precipitation,Longitude_Precipitation,Altitude_Precipitation,Height of Anemometer,,,Latitude_Snow,Longitude_Snow,Altitude_Snow,Start Date,End Date
66381,佐屋　　　　　　　　,ｻﾔ             ,SAYA                          ,　　　　　　　　　　,               ,                              ,34.685,133.445,0390,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
66391,矢掛　　　　　　　　,ﾔｶｹﾞ           ,YAKAGE                        ,　　　　　　　　　　,               ,                              ,34.617,133.618,0018,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
66408,岡山　　　　　　　　,ｵｶﾔﾏ           ,OKAYAMA                       ,岡山　　　　　　　　,ｵｶﾔﾏ           ,OKAYAMA                       ,34.685,133.925,0005,070.1,     ,      ,34.685,133.925,0005,1974-11-01,9999-99-99
66421,虫明　　　　　　　　,ﾑｼｱｹﾞ          ,MUSHIAGE                      ,　　　　　　　　　　,               ,                              ,34.682,134.207,0010,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
66446,倉敷　　　　　　　　,ｸﾗｼｷ           ,KURASHIKI                     ,　　　　　　　　　　,               ,                              ,34.590,133.768,0003,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
66481,笠岡　　　　　　　　,ｶｻｵｶ           ,KASAOKA                       ,　　　　　　　　　　,               ,                              ,34.502,133.495,0000,006.4,     ,      ,      ,       ,    ,1976-09-16,9999-99-99
66501,玉野　　　　　　　　,ﾀﾏﾉ            ,TAMANO                        ,　　　　　　　　　　,               ,                              ,34.487,133.950,0002,006.4,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67016,高野　　　　　　　　,ﾀｶﾉ            ,TAKANO                        ,高野　　　　　　　　,ﾀｶﾉ            ,TAKANO                        ,35.033,132.902,0570,010.0,     ,      ,35.033,132.902,0570,1975-04-28,9999-99-99
67026,道後山　　　　　　　,ﾄﾞｳｺﾞﾔﾏ        ,DOGOYAMA                      ,　　　　　　　　　　,               ,                              ,35.057,133.188,0729,     ,     ,      ,      ,       ,    ,2005-11-29,9999-99-99
67052,君田　　　　　　　　,ｷﾐﾀ            ,KIMITA                        ,　　　　　　　　　　,               ,                              ,34.928,132.830,0304,     ,     ,      ,      ,       ,    ,2005-12-07,9999-99-99
67106,三次　　　　　　　　,ﾐﾖｼ            ,MIYOSHI                       ,　　　　　　　　　　,               ,                              ,34.812,132.850,0159,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67116,庄原　　　　　　　　,ｼｮｳﾊﾞﾗ         ,SHOBARA                       ,　　　　　　　　　　,               ,                              ,34.860,133.023,0300,010.5,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67126,東城　　　　　　　　,ﾄｳｼﾞｮｳ         ,TOJO                          ,　　　　　　　　　　,               ,                              ,34.895,133.277,0310,     ,     ,      ,      ,       ,    ,1975-04-28,9999-99-99
67136,八幡　　　　　　　　,ﾔﾜﾀ            ,YAWATA                        ,八幡　　　　　　　　,ﾔﾜﾀ            ,YAWATA                        ,34.708,132.173,0774,     ,     ,      ,34.708,132.173,0774,1978-07-05,9999-99-99
67151,大朝　　　　　　　　,ｵｵｱｻ           ,OASA                          ,大朝　　　　　　　　,ｵｵｱｻ           ,OASA                          ,34.768,132.463,0399,009.9,     ,      ,34.768,132.463,0399,1974-11-01,9999-99-99
67161,美土里　　　　　　　,ﾐﾄﾞﾘ           ,MIDORI                        ,　　　　　　　　　　,               ,                              ,34.722,132.655,0318,     ,     ,      ,      ,       ,    ,2005-12-08,9999-99-99
67191,油木　　　　　　　　,ﾕｷ             ,YUKI                          ,　　　　　　　　　　,               ,                              ,34.763,133.278,0510,009.9,     ,      ,      ,       ,    ,1978-12-01,9999-99-99
67211,王泊　　　　　　　　,ｵｵﾄﾞﾏﾘ         ,ODOMARI                       ,　　　　　　　　　　,               ,                              ,34.698,132.312,0525,     ,     ,      ,      ,       ,    ,1978-06-07,9999-99-99
67212,加計　　　　　　　　,ｶｹ             ,KAKE                          ,　　　　　　　　　　,               ,                              ,34.610,132.320,0210,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67217,都志見　　　　　　　,ﾂｼﾐ            ,TSUSHIMI                      ,　　　　　　　　　　,               ,                              ,34.647,132.443,0400,     ,     ,      ,      ,       ,    ,2005-12-06,9999-99-99
67231,甲田　　　　　　　　,ｺｳﾀﾞ           ,KODA                          ,　　　　　　　　　　,               ,                              ,34.695,132.760,0185,     ,     ,      ,      ,       ,    ,1975-04-28,9999-99-99
67251,上下　　　　　　　　,ｼﾞｮｳｹﾞ         ,JOGE                          ,　　　　　　　　　　,               ,                              ,34.693,133.117,0384,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67271,内黒山　　　　　　　,ｳﾁｸﾞﾛﾔﾏ        ,UCHIGUROYAMA                  ,　　　　　　　　　　,               ,                              ,34.597,132.177,0987,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67292,三入　　　　　　　　,ﾐｲﾘ            ,MIIRI                         ,　　　　　　　　　　,               ,                              ,34.545,132.530,0070,006.3,     ,      ,      ,       ,    ,1975-04-28,9999-99-99
67306,安宿　　　　　　　　,ｱｽｶ            ,ASUKA                         ,　　　　　　　　　　,               ,                              ,34.567,132.838,0363,     ,     ,      ,      ,       ,    ,2010-01-28,9999-99-99
67316,世羅　　　　　　　　,ｾﾗ             ,SERA                          ,　　　　　　　　　　,               ,                              ,34.583,133.050,0350,007.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67326,府中　　　　　　　　,ﾌﾁｭｳ           ,FUCHU                         ,　　　　　　　　　　,               ,                              ,34.562,133.232,0070,009.4,     ,      ,      ,       ,    ,1975-04-28,9999-99-99
67351,佐伯湯来　　　　　　,ｻｴｷﾕｷ          ,SAEKIYUKI                     ,　　　　　　　　　　,               ,                              ,34.498,132.290,0206,     ,     ,      ,      ,       ,    ,2005-12-02,9999-99-99
67371,志和　　　　　　　　,ｼﾜ             ,SHIWA                         ,　　　　　　　　　　,               ,                              ,34.498,132.660,0215,     ,     ,      ,      ,       ,    ,1977-06-30,9999-99-99
67376,東広島　　　　　　　,ﾋｶﾞｼﾋﾛｼﾏ       ,HIGASHI-HIROSHIMA             ,　　　　　　　　　　,               ,                              ,34.417,132.700,0224,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67386,本郷　　　　　　　　,ﾎﾝｺﾞｳ          ,HONGO                         ,　　　　　　　　　　,               ,                              ,34.435,132.918,0331,010.0,     ,      ,      ,       ,    ,2003-01-01,9999-99-99
67401,福山　　　　　　　　,ﾌｸﾔﾏ           ,FUKUYAMA                      ,　　　　　　　　　　,               ,                              ,34.447,133.247,0002,014.4,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67421,廿日市津田　　　　　,ﾊﾂｶｲﾁﾂﾀ        ,HATSUKAICHI-TSUTA             ,　　　　　　　　　　,               ,                              ,34.365,132.190,0317,009.9,     ,      ,      ,       ,    ,1978-12-01,9999-99-99
67437,広島　　　　　　　　,ﾋﾛｼﾏ           ,HIROSHIMA                     ,広島　　　　　　　　,ﾋﾛｼﾏ           ,HIROSHIMA                     ,34.398,132.462,0004,095.4,     ,      ,34.398,132.462,0004,1974-11-01,9999-99-99
67461,竹原　　　　　　　　,ﾀｹﾊﾗ           ,TAKEHARA                      ,　　　　　　　　　　,               ,                              ,34.330,132.982,0005,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67471,生口島　　　　　　　,ｲｸﾁｼﾞﾏ         ,IKUCHIJIMA                    ,　　　　　　　　　　,               ,                              ,34.278,133.123,0003,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67496,大竹　　　　　　　　,ｵｵﾀｹ           ,OTAKE                         ,　　　　　　　　　　,               ,                              ,34.222,132.220,0001,025.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67511,呉　　　　　　　　　,ｸﾚ             ,KURE                          ,　　　　　　　　　　,               ,                              ,34.240,132.550,0004,027.3,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67566,倉橋　　　　　　　　,ｸﾗﾊｼ           ,KURAHASHI                     ,　　　　　　　　　　,               ,                              ,34.092,132.488,0003,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
67576,呉市蒲刈　　　　　　,ｸﾚｼｶﾏｶﾞﾘ       ,KURE-SHI-KAMAGARI             ,　　　　　　　　　　,               ,                              ,34.165,132.748,0048,009.9,     ,      ,      ,       ,    ,2009-02-25,9999-99-99
68022,西郷　　　　　　　　,ｻｲｺﾞｳ          ,SAIGO                         ,西郷　　　　　　　　,ｻｲｺﾞｳ          ,SAIGO                         ,36.203,133.333,0027,017.0,     ,      ,36.203,133.333,0027,1974-11-01,9999-99-99
68046,西郷岬　　　　　　　,ｻｲｺﾞｳﾐｻｷ       ,SAIGO-MISAKI                  ,　　　　　　　　　　,               ,                              ,36.178,133.323,0080,010.2,     ,      ,      ,       ,    ,2003-01-01,9999-99-99
68056,海士　　　　　　　　,ｱﾏ             ,AMA                           ,　　　　　　　　　　,               ,                              ,36.097,133.097,0003,009.5,     ,      ,      ,       ,    ,1978-11-17,9999-99-99
68091,鹿島　　　　　　　　,ｶｼﾏ            ,KASHIMA                       ,　　　　　　　　　　,               ,                              ,35.520,132.983,0003,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
68121,斐川　　　　　　　　,ﾋｶﾜ            ,HIKAWA                        ,斐川　　　　　　　　,ﾋｶﾜ            ,HIKAWA                        ,35.413,132.890,0002,010.2,     ,      ,35.413,132.890,0002,1974-11-01,9999-99-99
68132,松江　　　　　　　　,ﾏﾂｴ            ,MATSUE                        ,松江　　　　　　　　,ﾏﾂｴ            ,MATSUE                        ,35.457,133.065,0017,026.8,     ,      ,35.457,133.065,0017,1974-11-01,9999-99-99
68156,出雲　　　　　　　　,ｲｽﾞﾓ           ,IZUMO                         ,　　　　　　　　　　,               ,                              ,35.332,132.730,0020,009.9,     ,      ,      ,       ,    ,1978-11-20,9999-99-99
68166,大東　　　　　　　　,ﾀﾞｲﾄｳ          ,DAITO                         ,　　　　　　　　　　,               ,                              ,35.318,132.965,0056,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
68181,伯太　　　　　　　　,ﾊｸﾀ            ,HAKUTA                        ,　　　　　　　　　　,               ,                              ,35.350,133.273,0023,     ,     ,      ,      ,       ,    ,1976-05-20,9999-99-99
68206,佐田　　　　　　　　,ｻﾀﾞ            ,SADA                          ,　　　　　　　　　　,               ,                              ,35.222,132.723,0100,     ,     ,      ,      ,       ,    ,1975-04-28,9999-99-99
68246,大田　　　　　　　　,ｵｵﾀﾞ           ,ODA                           ,　　　　　　　　　　,               ,                              ,35.190,132.497,0030,010.1,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
68261,掛合　　　　　　　　,ｶｹﾔ            ,KAKEYA                        ,　　　　　　　　　　,               ,                              ,35.197,132.815,0215,007.8,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
68276,横田　　　　　　　　,ﾖｺﾀ            ,YOKOTA                        ,横田　　　　　　　　,ﾖｺﾀ            ,YOKOTA                        ,35.173,133.103,0369,009.9,     ,      ,35.173,133.103,0369,1974-11-01,9999-99-99
68286,福光　　　　　　　　,ﾌｸﾐﾂ           ,FUKUMITSU                     ,　　　　　　　　　　,               ,                              ,35.070,132.333,0008,     ,     ,      ,      ,       ,    ,1978-12-21,9999-99-99
68306,赤名　　　　　　　　,ｱｶﾅ            ,AKANA                         ,赤名　　　　　　　　,ｱｶﾅ            ,AKANA                         ,35.002,132.712,0444,009.9,     ,      ,35.002,132.712,0444,1978-11-30,9999-99-99
68346,桜江　　　　　　　　,ｻｸﾗｴ           ,SAKURAE                       ,　　　　　　　　　　,               ,                              ,34.953,132.333,0032,     ,     ,      ,      ,       ,    ,1976-05-18,9999-99-99
68351,川本　　　　　　　　,ｶﾜﾓﾄ           ,KAWAMOTO                      ,　　　　　　　　　　,               ,                              ,34.977,132.492,0132,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
68376,浜田　　　　　　　　,ﾊﾏﾀﾞ           ,HAMADA                        ,　　　　　　　　　　,               ,                              ,34.897,132.070,0019,014.8,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
68401,瑞穂　　　　　　　　,ﾐｽﾞﾎ           ,MIZUHO                        ,瑞穂　　　　　　　　,ﾐｽﾞﾎ           ,MIZUHO                        ,34.853,132.530,0327,009.9,     ,      ,34.853,132.530,0327,1976-05-19,9999-99-99
68421,三隅　　　　　　　　,ﾐｽﾐ            ,MISUMI                        ,　　　　　　　　　　,               ,                              ,34.795,131.948,0009,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
68431,弥栄　　　　　　　　,ﾔｻｶ            ,YASAKA                        ,弥栄　　　　　　　　,ﾔｻｶ            ,YASAKA                        ,34.777,132.108,0380,009.4,     ,      ,34.777,132.108,0380,1978-11-30,9999-99-99
68436,波佐　　　　　　　　,ﾊｻﾞ            ,HAZA                          ,　　　　　　　　　　,               ,                              ,34.780,132.197,0370,     ,     ,      ,      ,       ,    ,1977-07-21,9999-99-99
68456,高津　　　　　　　　,ﾀｶﾂ            ,TAKATSU                       ,　　　　　　　　　　,               ,                              ,34.675,131.790,0054,010.0,     ,      ,      ,       ,    ,2003-01-01,9999-99-99
68462,益田　　　　　　　　,ﾏｽﾀﾞ           ,MASUDA                        ,　　　　　　　　　　,               ,                              ,34.687,131.850,0022,010.1,     ,      ,      ,       ,    ,1978-11-24,9999-99-99
68501,匹見　　　　　　　　,ﾋｷﾐ            ,HIKIMI                        ,　　　　　　　　　　,               ,                              ,34.572,132.017,0259,     ,     ,      ,      ,       ,    ,1977-07-26,9999-99-99
68516,津和野　　　　　　　,ﾂﾜﾉ            ,TSUWANO                       ,　　　　　　　　　　,               ,                              ,34.462,131.770,0165,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
68541,吉賀　　　　　　　　,ﾖｼｶ            ,YOSHIKA                       ,　　　　　　　　　　,               ,                              ,34.392,131.893,0250,009.9,     ,      ,      ,       ,    ,2006-10-31,9999-99-99
69006,境　　　　　　　　　,ｻｶｲ            ,SAKAI                         ,境　　　　　　　　　,ｻｶｲ            ,SAKAI                         ,35.543,133.235,0002,011.7,     ,      ,35.543,133.235,0002,1974-11-01,9999-99-99
69021,塩津　　　　　　　　,ｼｵﾂ            ,SHIOTSU                       ,　　　　　　　　　　,               ,                              ,35.523,133.567,0015,009.9,     ,      ,      ,       ,    ,1977-12-21,9999-99-99
69041,青谷　　　　　　　　,ｱｵﾔ            ,AOYA                          ,　　　　　　　　　　,               ,                              ,35.520,133.997,0013,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
69052,湖山　　　　　　　　,ｺﾔﾏ            ,KOYAMA                        ,　　　　　　　　　　,               ,                              ,35.530,134.165,0015,010.2,     ,      ,      ,       ,    ,2003-01-01,9999-99-99
69061,岩井　　　　　　　　,ｲﾜｲ            ,IWAI                          ,　　　　　　　　　　,               ,                              ,35.558,134.360,0019,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
69076,米子　　　　　　　　,ﾖﾅｺﾞ           ,YONAGO                        ,米子　　　　　　　　,ﾖﾅｺﾞ           ,YONAGO                        ,35.433,133.338,0007,018.1,     ,      ,35.433,133.338,0007,1974-11-01,9999-99-99
69101,倉吉　　　　　　　　,ｸﾗﾖｼ           ,KURAYOSHI                     ,倉吉　　　　　　　　,ｸﾗﾖｼ           ,KURAYOSHI                     ,35.473,133.838,0008,009.9,     ,      ,35.473,133.838,0008,1974-11-01,9999-99-99
69111,鹿野　　　　　　　　,ｼｶﾉ            ,SHIKANO                       ,　　　　　　　　　　,               ,                              ,35.413,134.017,0210,     ,     ,      ,      ,       ,    ,1982-07-01,9999-99-99
69122,鳥取　　　　　　　　,ﾄｯﾄﾘ           ,TOTTORI                       ,鳥取　　　　　　　　,ﾄｯﾄﾘ           ,TOTTORI                       ,35.487,134.238,0007,033.2,     ,      ,35.487,134.238,0007,1977-11-01,9999-99-99
69152,大山　　　　　　　　,ﾀﾞｲｾﾝ          ,DAISEN                        ,　　　　　　　　　　,               ,                              ,35.393,133.537,0875,     ,     ,      ,35.393,133.537,0875,1981-11-06,9999-99-99
69161,関金　　　　　　　　,ｾｷｶﾞﾈ          ,SEKIGANE                      ,　　　　　　　　　　,               ,                              ,35.378,133.757,0150,     ,     ,      ,      ,       ,    ,1977-07-26,9999-99-99
69181,佐治　　　　　　　　,ｻｼﾞ            ,SAJI                          ,　　　　　　　　　　,               ,                              ,35.328,134.113,0210,     ,     ,      ,      ,       ,    ,1982-06-11,9999-99-99
69196,若桜　　　　　　　　,ﾜｶｻ            ,WAKASA                        ,　　　　　　　　　　,               ,                              ,35.333,134.405,0231,     ,     ,      ,      ,       ,    ,1977-07-26,9999-99-99
69222,江尾　　　　　　　　,ｴﾋﾞ            ,EBI                           ,　　　　　　　　　　,               ,                              ,35.288,133.483,0155,     ,     ,      ,      ,       ,    ,1982-06-23,9999-99-99
69246,智頭　　　　　　　　,ﾁｽﾞ            ,CHIZU                         ,智頭　　　　　　　　,ﾁｽﾞ            ,CHIZU                         ,35.263,134.240,0182,006.4,     ,      ,35.263,134.240,0182,1974-11-01,9999-99-99
69271,茶屋　　　　　　　　,ﾁｬﾔ            ,CHAYA                         ,　　　　　　　　　　,               ,                              ,35.187,133.230,0490,009.9,     ,      ,      ,       ,    ,1978-11-15,9999-99-99
71066,池田　　　　　　　　,ｲｹﾀﾞ           ,IKEDA                         ,　　　　　　　　　　,               ,                              ,34.023,133.795,0214,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
71087,穴吹　　　　　　　　,ｱﾅﾌﾞｷ          ,ANABUKI                       ,　　　　　　　　　　,               ,                              ,34.040,134.157,0160,009.3,     ,      ,      ,       ,    ,2001-03-13,9999-99-99
71106,徳島　　　　　　　　,ﾄｸｼﾏ           ,TOKUSHIMA                     ,徳島　　　　　　　　,ﾄｸｼﾏ           ,TOKUSHIMA                     ,34.067,134.573,0002,017.8,     ,      ,34.067,134.573,0002,1974-11-01,9999-99-99
71136,半田　　　　　　　　,ﾊﾝﾀﾞ           ,HANDA                         ,　　　　　　　　　　,               ,                              ,33.990,134.037,0228,     ,     ,      ,      ,       ,    ,1978-12-01,9999-99-99
71191,京上　　　　　　　　,ｷｮｳｼﾞｮｳ        ,KYOJO                         ,　　　　　　　　　　,               ,                              ,33.867,133.903,0532,006.4,     ,      ,      ,       ,    ,1978-03-23,9999-99-99
71211,福原旭　　　　　　　,ﾌｸﾊﾗｱｻﾋ        ,FUKUHARAASAHI                 ,　　　　　　　　　　,               ,                              ,33.878,134.388,0290,     ,     ,      ,      ,       ,    ,1976-05-27,9999-99-99
71231,蒲生田　　　　　　　,ｶﾓﾀﾞ           ,KAMODA                        ,　　　　　　　　　　,               ,                              ,33.837,134.742,0010,009.9,     ,      ,      ,       ,    ,1978-01-13,9999-99-99
71251,木頭　　　　　　　　,ｷﾄｳ            ,KITO                          ,　　　　　　　　　　,               ,                              ,33.772,134.198,0363,009.9,     ,      ,      ,       ,    ,1979-01-24,9999-99-99
71266,日和佐　　　　　　　,ﾋﾜｻ            ,HIWASA                        ,　　　　　　　　　　,               ,                              ,33.732,134.538,0003,015.3,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
71291,海陽　　　　　　　　,ｶｲﾖｳ           ,KAIYO                         ,　　　　　　　　　　,               ,                              ,33.612,134.355,0005,009.9,     ,      ,      ,       ,    ,2009-02-19,9999-99-99
72061,内海　　　　　　　　,ｳﾁﾉﾐ           ,UCHINOMI                      ,　　　　　　　　　　,               ,                              ,34.472,134.273,0020,009.3,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
72086,高松　　　　　　　　,ﾀｶﾏﾂ           ,TAKAMATSU                     ,高松　　　　　　　　,ﾀｶﾏﾂ           ,TAKAMATSU                     ,34.318,134.053,0009,017.5,     ,      ,34.318,134.053,0009,1974-11-01,9999-99-99
72111,多度津　　　　　　　,ﾀﾄﾞﾂ           ,TADOTSU                       ,　　　　　　　　　　,               ,                              ,34.275,133.752,0004,012.1,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
72121,滝宮　　　　　　　　,ﾀｷﾉﾐﾔ          ,TAKINOMIYA                    ,　　　　　　　　　　,               ,                              ,34.237,133.923,0060,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
72126,香南　　　　　　　　,ｺｳﾅﾝ           ,KONAN                         ,　　　　　　　　　　,               ,                              ,34.213,134.015,0185,010.2,     ,      ,      ,       ,    ,2003-01-01,9999-99-99
72146,引田　　　　　　　　,ﾋｹﾀ            ,HIKETA                        ,　　　　　　　　　　,               ,                              ,34.213,134.407,0012,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
72161,財田　　　　　　　　,ｻｲﾀ            ,SAITA                         ,　　　　　　　　　　,               ,                              ,34.120,133.772,0065,009.2,     ,      ,      ,       ,    ,1978-01-11,9999-99-99
72176,竜王山　　　　　　　,ﾘｭｳｵｳｻﾞﾝ       ,RYUOZAN                       ,　　　　　　　　　　,               ,                              ,34.113,134.050,1040,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
73001,大三島　　　　　　　,ｵｵﾐｼﾏ          ,OMISHIMA                      ,　　　　　　　　　　,               ,                              ,34.250,133.007,0009,009.8,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
73071,玉川　　　　　　　　,ﾀﾏｶﾞﾜ          ,TAMAGAWA                      ,　　　　　　　　　　,               ,                              ,34.018,132.940,0067,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
73076,今治　　　　　　　　,ｲﾏﾊﾞﾘ          ,IMABARI                       ,　　　　　　　　　　,               ,                              ,34.053,132.975,0027,010.0,     ,      ,      ,       ,    ,1975-10-01,9999-99-99
73126,西条　　　　　　　　,ｻｲｼﾞｮｳ         ,SAIJO                         ,　　　　　　　　　　,               ,                              ,33.915,133.080,0004,010.1,     ,      ,      ,       ,    ,1975-05-01,9999-99-99
73141,新居浜　　　　　　　,ﾆｲﾊﾏ           ,NIIHAMA                       ,　　　　　　　　　　,               ,                              ,33.937,133.338,0090,010.0,     ,      ,      ,       ,    ,2016-08-24,9999-99-99
73151,四国中央　　　　　　,ｼｺｸﾁｭｳｵｳ       ,SHIKOKU-CHUO                  ,　　　　　　　　　　,               ,                              ,33.982,133.582,0075,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
73152,富郷　　　　　　　　,ﾄﾐｻﾄ           ,TOMISATO                      ,　　　　　　　　　　,               ,                              ,33.915,133.510,0310,     ,     ,      ,      ,       ,    ,1978-06-29,9999-99-99
73166,松山　　　　　　　　,ﾏﾂﾔﾏ           ,MATSUYAMA                     ,松山　　　　　　　　,ﾏﾂﾔﾏ           ,MATSUYAMA                     ,33.843,132.777,0032,017.8,     ,      ,33.843,132.777,0032,1974-11-01,9999-99-99
73168,松山南吉田　　　　　,ﾏﾂﾔﾏﾐﾅﾐﾖｼﾀﾞ    ,MATSUYAMA-MINAMIYOSHIDA       ,　　　　　　　　　　,               ,                              ,33.827,132.698,0004,009.9,     ,      ,      ,       ,    ,2003-01-01,9999-99-99
73231,上林　　　　　　　　,ｶﾐﾊﾔｼ          ,KAMIHAYASHI                   ,　　　　　　　　　　,               ,                              ,33.738,132.890,0460,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
73247,成就社　　　　　　　,ｼﾞｮｳｼﾞｭｼｬ      ,JOJUSHA                       ,　　　　　　　　　　,               ,                              ,33.795,133.132,1280,     ,     ,      ,      ,       ,    ,1980-05-16,9999-99-99
73256,長浜　　　　　　　　,ﾅｶﾞﾊﾏ          ,NAGAHAMA                      ,　　　　　　　　　　,               ,                              ,33.617,132.480,0004,010.1,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
73271,中山　　　　　　　　,ﾅｶﾔﾏ           ,NAKAYAMA                      ,　　　　　　　　　　,               ,                              ,33.638,132.708,0163,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
73276,久万　　　　　　　　,ｸﾏ             ,KUMA                          ,　　　　　　　　　　,               ,                              ,33.663,132.895,0511,010.1,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
73306,大洲　　　　　　　　,ｵｵｽﾞ           ,OZU                           ,　　　　　　　　　　,               ,                              ,33.508,132.535,0020,010.0,     ,      ,      ,       ,    ,1975-05-01,9999-99-99
73321,獅子越峠　　　　　　,ｼｼｺﾞｴﾄｳｹﾞ      ,SHISHIGOETOGE                 ,　　　　　　　　　　,               ,                              ,33.543,132.832,1000,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
73341,瀬戸　　　　　　　　,ｾﾄ             ,SETO                          ,　　　　　　　　　　,               ,                              ,33.447,132.257,0143,012.1,     ,      ,      ,       ,    ,1997-08-08,9999-99-99
73351,八幡浜　　　　　　　,ﾔﾜﾀﾊﾏ          ,YAWATAHAMA                    ,　　　　　　　　　　,               ,                              ,33.448,132.433,0008,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
73406,宇和　　　　　　　　,ｳﾜ             ,UWA                           ,　　　　　　　　　　,               ,                              ,33.367,132.503,0200,010.1,     ,      ,      ,       ,    ,1975-05-01,9999-99-99
73442,宇和島　　　　　　　,ｳﾜｼﾞﾏ          ,UWAJIMA                       ,　　　　　　　　　　,               ,                              ,33.227,132.552,0002,033.2,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
73446,近永　　　　　　　　,ﾁｶﾅｶﾞ          ,CHIKANAGA                     ,　　　　　　　　　　,               ,                              ,33.253,132.675,0129,008.0,     ,      ,      ,       ,    ,1979-01-17,9999-99-99
73516,御荘　　　　　　　　,ﾐｼｮｳ           ,MISHO                         ,　　　　　　　　　　,               ,                              ,32.963,132.570,0012,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
74056,本川　　　　　　　　,ﾎﾝｶﾞﾜ          ,HONGAWA                       ,　　　　　　　　　　,               ,                              ,33.765,133.338,0605,010.3,     ,      ,      ,       ,    ,1979-01-18,9999-99-99
74071,本山　　　　　　　　,ﾓﾄﾔﾏ           ,MOTOYAMA                      ,　　　　　　　　　　,               ,                              ,33.753,133.575,0252,009.3,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
74101,池川　　　　　　　　,ｲｹｶﾞﾜ          ,IKEGAWA                       ,　　　　　　　　　　,               ,                              ,33.607,133.170,0141,     ,     ,      ,      ,       ,    ,1977-07-28,9999-99-99
74126,繁藤　　　　　　　　,ｼｹﾞﾄｳ          ,SHIGETO                       ,　　　　　　　　　　,               ,                              ,33.678,133.685,0346,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
74136,大栃　　　　　　　　,ｵｵﾄﾞﾁ          ,ODOCHI                        ,　　　　　　　　　　,               ,                              ,33.698,133.875,0210,006.4,     ,      ,      ,       ,    ,1977-12-20,9999-99-99
74151,魚梁瀬　　　　　　　,ﾔﾅｾ            ,YANASE                        ,　　　　　　　　　　,               ,                              ,33.615,134.108,0450,     ,     ,      ,      ,       ,    ,1978-10-25,9999-99-99
74166,佐川　　　　　　　　,ｻｶﾜ            ,SAKAWA                        ,　　　　　　　　　　,               ,                              ,33.512,133.272,0080,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
74182,高知　　　　　　　　,ｺｳﾁ            ,KOCHI                         ,高知　　　　　　　　,ｺｳﾁ            ,KOCHI                         ,33.567,133.548,0001,058.8,     ,      ,33.567,133.548,0001,1974-11-01,9999-99-99
